model,location,target_type,weights,forecast_date,nmod
epiforecasts-EpiNow2,FR,Cases,0.201987982062482,2021-08-02,5
epiforecasts-EpiNow2,GB,Deaths,0.216770314445756,2021-08-02,5
epiforecasts-EpiNow2,PL,Cases,0.13557327981983,2021-08-02,5
itwm-dSEIR,DE,Cases,0.208165477759111,2021-08-02,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.178400946000153,2021-08-09,5
HZI-AgeExtendedSEIR,DE,Cases,0.172597187538811,2021-08-09,5
IEM_Health-CovidProject,CZ,Cases,0.345363171273013,2021-08-09,5
IEM_Health-CovidProject,DE,Deaths,0.187402454580666,2021-08-09,5
IEM_Health-CovidProject,FR,Cases,0.22074307138764,2021-08-09,5
IEM_Health-CovidProject,FR,Deaths,0.220892223461693,2021-08-09,5
IEM_Health-CovidProject,GB,Cases,0.174921764402646,2021-08-09,5
ILM-EKF,CZ,Cases,0.148213838170684,2021-08-09,5
ILM-EKF,CZ,Deaths,0.170869633617537,2021-08-09,5
ILM-EKF,FR,Cases,0.0925937487196241,2021-08-09,5
ITWW-county_repro,PL,Cases,0.202918138421151,2021-08-09,5
Karlen-pypm,CZ,Deaths,0.202201888269752,2021-08-09,5
Karlen-pypm,FR,Deaths,0.120647286503536,2021-08-09,5
Karlen-pypm,GB,Cases,0.209443922954047,2021-08-09,5
Karlen-pypm,PL,Cases,0.148193007818395,2021-08-09,5
Karlen-pypm,PL,Deaths,0.159819265862983,2021-08-09,5
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.186721742810634,2021-08-09,5
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.182279928785592,2021-08-09,5
MOCOS-agent1,PL,Deaths,0.208837528810655,2021-08-09,5
MUNI-ARIMA,CZ,Cases,0.122941281873423,2021-08-09,5
MUNI-ARIMA,FR,Cases,0.360162978265219,2021-08-09,5
MUNI-ARIMA,FR,Deaths,0.229682949431481,2021-08-09,5
MUNI-ARIMA,GB,Cases,0.235267414615217,2021-08-09,5
MUNI_DMS-SEIAR,CZ,Deaths,0.231849029383145,2021-08-09,5
RobertWalraven-ESG,CZ,Cases,0.254074712197883,2021-08-09,5
RobertWalraven-ESG,CZ,Deaths,0.208342213910187,2021-08-09,5
RobertWalraven-ESG,DE,Deaths,0.215082038751495,2021-08-09,5
RobertWalraven-ESG,FR,Cases,0.219973557220858,2021-08-09,5
RobertWalraven-ESG,FR,Deaths,0.272993283145894,2021-08-09,5
RobertWalraven-ESG,GB,Cases,0.200715623360212,2021-08-09,5
UMass-MechBayes,CZ,Deaths,0.18673723481938,2021-08-09,5
UMass-MechBayes,DE,Deaths,0.224878777865993,2021-08-09,5
UMass-MechBayes,FR,Deaths,0.155784257457397,2021-08-09,5
UMass-MechBayes,GB,Deaths,0.179163295574475,2021-08-09,5
UMass-MechBayes,PL,Deaths,0.278424554748948,2021-08-09,5
epiforecasts-EpiExpert,DE,Cases,0.171233968993107,2021-08-09,5
epiforecasts-EpiExpert,GB,Deaths,0.209271629785478,2021-08-09,5
epiforecasts-EpiExpert,PL,Cases,0.238567543370453,2021-08-09,5
epiforecasts-EpiExpert,PL,Deaths,0.170638721791823,2021-08-09,5
epiforecasts-EpiExpert_Rt,GB,Deaths,0.228212672544599,2021-08-09,5
epiforecasts-EpiExpert_Rt,PL,Cases,0.259544528256561,2021-08-09,5
epiforecasts-EpiExpert_direct,DE,Cases,0.232115396379333,2021-08-09,5
epiforecasts-EpiExpert_direct,GB,Cases,0.179651274667878,2021-08-09,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.173190932907521,2021-08-09,5
epiforecasts-EpiNow2,CZ,Cases,0.129406996484998,2021-08-09,5
epiforecasts-EpiNow2,FR,Cases,0.106526644406659,2021-08-09,5
epiforecasts-EpiNow2,GB,Deaths,0.210161469187927,2021-08-09,5
epiforecasts-EpiNow2,PL,Cases,0.15077678213344,2021-08-09,5
itwm-dSEIR,DE,Cases,0.245652501088596,2021-08-09,5
itwm-dSEIR,DE,Deaths,0.185914985991213,2021-08-09,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.198145999247344,2021-08-16,5
HZI-AgeExtendedSEIR,DE,Cases,0.167913655824029,2021-08-16,5
HZI-AgeExtendedSEIR,DE,Deaths,0.202611035216589,2021-08-16,5
IEM_Health-CovidProject,CZ,Cases,0.295455828525282,2021-08-16,5
IEM_Health-CovidProject,DE,Cases,0.165250568634103,2021-08-16,5
IEM_Health-CovidProject,DE,Deaths,0.162575426729376,2021-08-16,5
IEM_Health-CovidProject,FR,Cases,0.255635183172852,2021-08-16,5
IEM_Health-CovidProject,FR,Deaths,0.229257175323056,2021-08-16,5
IEM_Health-CovidProject,GB,Cases,0.16963574328256,2021-08-16,5
IEM_Health-CovidProject,GB,Deaths,0.185237859542475,2021-08-16,5
IEM_Health-CovidProject,PL,Deaths,0.183528117602004,2021-08-16,5
ILM-EKF,CZ,Cases,0.148842065124213,2021-08-16,5
ILM-EKF,CZ,Deaths,0.161555975604814,2021-08-16,5
ILM-EKF,FR,Cases,0.0771097638615171,2021-08-16,5
ILM-EKF,FR,Deaths,0.126887844348925,2021-08-16,5
ILM-EKF,PL,Deaths,0.158390557825073,2021-08-16,5
ITWW-county_repro,PL,Cases,0.154734552414266,2021-08-16,5
Karlen-pypm,CZ,Deaths,0.202630224072659,2021-08-16,5
Karlen-pypm,FR,Cases,0.0795659930130818,2021-08-16,5
Karlen-pypm,FR,Deaths,0.147214999926632,2021-08-16,5
Karlen-pypm,PL,Cases,0.241292596936666,2021-08-16,5
Karlen-pypm,PL,Deaths,0.191731999848081,2021-08-16,5
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.212690633547474,2021-08-16,5
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.234275383057176,2021-08-16,5
MOCOS-agent1,PL,Cases,0.180967994863691,2021-08-16,5
MOCOS-agent1,PL,Deaths,0.232073941667665,2021-08-16,5
MUNI-ARIMA,FR,Cases,0.333376515820245,2021-08-16,5
MUNI-ARIMA,FR,Deaths,0.203211300812135,2021-08-16,5
MUNI-ARIMA,GB,Cases,0.24005307994154,2021-08-16,5
MUNI-ARIMA,GB,Deaths,0.182436140890964,2021-08-16,5
MUNI_DMS-SEIAR,CZ,Cases,0.116851674210542,2021-08-16,5
MUNI_DMS-SEIAR,CZ,Deaths,0.239400754331955,2021-08-16,5
RobertWalraven-ESG,CZ,Cases,0.20917280167621,2021-08-16,5
RobertWalraven-ESG,CZ,Deaths,0.200417919675774,2021-08-16,5
RobertWalraven-ESG,DE,Deaths,0.269808363588034,2021-08-16,5
RobertWalraven-ESG,FR,Cases,0.254312544132304,2021-08-16,5
RobertWalraven-ESG,FR,Deaths,0.293428679589252,2021-08-16,5
RobertWalraven-ESG,GB,Cases,0.230239665535252,2021-08-16,5
epiforecasts-EpiExpert,GB,Cases,0.176080196636664,2021-08-16,5
epiforecasts-EpiExpert,GB,Deaths,0.213055055431467,2021-08-16,5
epiforecasts-EpiExpert,PL,Cases,0.245700603713887,2021-08-16,5
epiforecasts-EpiExpert_direct,DE,Cases,0.203154709131322,2021-08-16,5
epiforecasts-EpiExpert_direct,DE,Deaths,0.152314540918527,2021-08-16,5
epiforecasts-EpiExpert_direct,GB,Cases,0.183991314603985,2021-08-16,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.254372079604008,2021-08-16,5
epiforecasts-EpiNow2,CZ,Cases,0.229677630463753,2021-08-16,5
epiforecasts-EpiNow2,CZ,Deaths,0.195995126314799,2021-08-16,5
epiforecasts-EpiNow2,GB,Deaths,0.164898864531085,2021-08-16,5
epiforecasts-EpiNow2,PL,Cases,0.177304252071491,2021-08-16,5
itwm-dSEIR,DE,Cases,0.265535067163202,2021-08-16,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.20364301281981,2021-08-23,5
HZI-AgeExtendedSEIR,DE,Cases,0.212429154985667,2021-08-23,5
HZI-AgeExtendedSEIR,DE,Deaths,0.210061911508619,2021-08-23,5
IEM_Health-CovidProject,CZ,Cases,0.395463148664751,2021-08-23,5
IEM_Health-CovidProject,CZ,Deaths,0.163195905426008,2021-08-23,5
IEM_Health-CovidProject,DE,Deaths,0.151453580879538,2021-08-23,5
IEM_Health-CovidProject,FR,Cases,0.185273834814653,2021-08-23,5
IEM_Health-CovidProject,FR,Deaths,0.246942498288588,2021-08-23,5
IEM_Health-CovidProject,GB,Deaths,0.19958661093077,2021-08-23,5
IEM_Health-CovidProject,PL,Cases,0.18595859314026,2021-08-23,5
IEM_Health-CovidProject,PL,Deaths,0.297531283213966,2021-08-23,5
ILM-EKF,FR,Cases,0.0567403043255107,2021-08-23,5
ILM-EKF,FR,Deaths,0.142699975625024,2021-08-23,5
ILM-EKF,GB,Cases,0.15732992137279,2021-08-23,5
ILM-EKF,PL,Deaths,0.135387826150527,2021-08-23,5
ITWW-county_repro,DE,Cases,0.183208818871785,2021-08-23,5
Karlen-pypm,CZ,Cases,0.168204785107122,2021-08-23,5
Karlen-pypm,CZ,Deaths,0.200996660849315,2021-08-23,5
Karlen-pypm,FR,Cases,0.0617766733447438,2021-08-23,5
Karlen-pypm,FR,Deaths,0.187205865209817,2021-08-23,5
Karlen-pypm,PL,Cases,0.200930984217901,2021-08-23,5
Karlen-pypm,PL,Deaths,0.227915520224794,2021-08-23,5
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.227279387758958,2021-08-23,5
MOCOS-agent1,PL,Deaths,0.224497999772877,2021-08-23,5
MUNI-ARIMA,DE,Cases,0.176771261937838,2021-08-23,5
MUNI-ARIMA,DE,Deaths,0.15093080790164,2021-08-23,5
MUNI-ARIMA,FR,Cases,0.324890404635377,2021-08-23,5
MUNI-ARIMA,FR,Deaths,0.166903700926152,2021-08-23,5
MUNI-ARIMA,GB,Cases,0.370541630026141,2021-08-23,5
MUNI-ARIMA,GB,Deaths,0.163680552401031,2021-08-23,5
MUNI_DMS-SEIAR,CZ,Cases,0.146774066435538,2021-08-23,5
MUNI_DMS-SEIAR,CZ,Deaths,0.248485584708997,2021-08-23,5
PL_GRedlarski-DistrictsSum,PL,Cases,0.16421756929377,2021-08-23,5
RobertWalraven-ESG,CZ,Cases,0.148140428557505,2021-08-23,5
RobertWalraven-ESG,CZ,Deaths,0.197289370263523,2021-08-23,5
RobertWalraven-ESG,DE,Deaths,0.260274311951245,2021-08-23,5
RobertWalraven-ESG,FR,Cases,0.371318782879715,2021-08-23,5
RobertWalraven-ESG,FR,Deaths,0.25624795995042,2021-08-23,5
RobertWalraven-ESG,GB,Deaths,0.290103450539901,2021-08-23,5
epiforecasts-EpiExpert,GB,Cases,0.169697140028129,2021-08-23,5
epiforecasts-EpiExpert,GB,Deaths,0.131892785540115,2021-08-23,5
epiforecasts-EpiExpert,PL,Cases,0.259690570213933,2021-08-23,5
epiforecasts-EpiExpert,PL,Deaths,0.114667370637836,2021-08-23,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.122657529428117,2021-08-23,5
epiforecasts-EpiExpert_Rt,PL,Cases,0.189202283134135,2021-08-23,5
epiforecasts-EpiExpert_direct,DE,Cases,0.223947751384901,2021-08-23,5
epiforecasts-EpiExpert_direct,GB,Cases,0.179773779144823,2021-08-23,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.214736600588182,2021-08-23,5
epiforecasts-EpiNow2,CZ,Cases,0.141417571235084,2021-08-23,5
epiforecasts-EpiNow2,CZ,Deaths,0.190032478752157,2021-08-23,5
HZI-AgeExtendedSEIR,DE,Cases,0.223118160040232,2021-08-30,5
HZI-AgeExtendedSEIR,DE,Deaths,0.223316943020512,2021-08-30,5
IEM_Health-CovidProject,CZ,Cases,0.36088916428957,2021-08-30,5
IEM_Health-CovidProject,DE,Cases,0.194270688415714,2021-08-30,5
IEM_Health-CovidProject,FR,Cases,0.110721396724023,2021-08-30,5
IEM_Health-CovidProject,FR,Deaths,0.139704398308587,2021-08-30,5
IEM_Health-CovidProject,GB,Cases,0.146094946292844,2021-08-30,5
IEM_Health-CovidProject,GB,Deaths,0.255788937964088,2021-08-30,5
IEM_Health-CovidProject,PL,Cases,0.244851009449323,2021-08-30,5
IEM_Health-CovidProject,PL,Deaths,0.255048133893378,2021-08-30,5
ILM-EKF,CZ,Cases,0.180490218698431,2021-08-30,5
ILM-EKF,CZ,Deaths,0.165440371394221,2021-08-30,5
ILM-EKF,FR,Cases,0.135961057386658,2021-08-30,5
ILM-EKF,FR,Deaths,0.187955458046259,2021-08-30,5
ITWW-county_repro,PL,Deaths,0.158857373701023,2021-08-30,5
Karlen-pypm,CZ,Cases,0.135059567856261,2021-08-30,5
Karlen-pypm,CZ,Deaths,0.196531179084301,2021-08-30,5
Karlen-pypm,DE,Cases,0.188564608387413,2021-08-30,5
Karlen-pypm,FR,Cases,0.36712726868926,2021-08-30,5
Karlen-pypm,FR,Deaths,0.245008973819416,2021-08-30,5
Karlen-pypm,PL,Cases,0.196553135094448,2021-08-30,5
Karlen-pypm,PL,Deaths,0.217500230407184,2021-08-30,5
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.191675902279847,2021-08-30,5
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.168939732121678,2021-08-30,5
MOCOS-agent1,PL,Cases,0.142283545534284,2021-08-30,5
MOCOS-agent1,PL,Deaths,0.199654529876738,2021-08-30,5
MUNI-ARIMA,DE,Cases,0.203610732981234,2021-08-30,5
MUNI-ARIMA,DE,Deaths,0.143067394445395,2021-08-30,5
MUNI-ARIMA,FR,Cases,0.19462743626134,2021-08-30,5
MUNI-ARIMA,FR,Deaths,0.136876002556148,2021-08-30,5
MUNI-ARIMA,GB,Cases,0.211613881260494,2021-08-30,5
MUNI-ARIMA,GB,Deaths,0.227503972876692,2021-08-30,5
MUNI_DMS-SEIAR,CZ,Cases,0.20926673422474,2021-08-30,5
MUNI_DMS-SEIAR,CZ,Deaths,0.226129701347648,2021-08-30,5
PL_GRedlarski-DistrictsSum,PL,Cases,0.232651074428143,2021-08-30,5
RobertWalraven-ESG,CZ,Cases,0.114294314930999,2021-08-30,5
RobertWalraven-ESG,CZ,Deaths,0.177825660243529,2021-08-30,5
RobertWalraven-ESG,DE,Deaths,0.228446900684973,2021-08-30,5
RobertWalraven-ESG,FR,Cases,0.191562840938719,2021-08-30,5
RobertWalraven-ESG,FR,Deaths,0.29045516726959,2021-08-30,5
RobertWalraven-ESG,GB,Deaths,0.216963595061974,2021-08-30,5
epiforecasts-EpiExpert,GB,Cases,0.240147990669914,2021-08-30,5
epiforecasts-EpiExpert,GB,Deaths,0.125041568041937,2021-08-30,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.162179692871608,2021-08-30,5
epiforecasts-EpiExpert_direct,DE,Cases,0.190435810175408,2021-08-30,5
epiforecasts-EpiExpert_direct,DE,Deaths,0.213492859569273,2021-08-30,5
epiforecasts-EpiExpert_direct,GB,Cases,0.239963488905141,2021-08-30,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.174701926055308,2021-08-30,5
epiforecasts-EpiNow2,CZ,Deaths,0.2340730879303,2021-08-30,5
epiforecasts-EpiNow2,PL,Cases,0.183661235493803,2021-08-30,5
CovidMetrics-epiBATS,DE,Cases,0.187262033510245,2021-09-06,5
HZI-AgeExtendedSEIR,DE,Cases,0.148669429684214,2021-09-06,5
HZI-AgeExtendedSEIR,DE,Deaths,0.258298637867224,2021-09-06,5
IEM_Health-CovidProject,CZ,Cases,0.332458665390279,2021-09-06,5
IEM_Health-CovidProject,CZ,Deaths,0.141524993438226,2021-09-06,5
IEM_Health-CovidProject,DE,Cases,0.227559363684759,2021-09-06,5
IEM_Health-CovidProject,GB,Cases,0.226161140735954,2021-09-06,5
IEM_Health-CovidProject,GB,Deaths,0.269598219106579,2021-09-06,5
IEM_Health-CovidProject,PL,Cases,0.229709157326112,2021-09-06,5
IEM_Health-CovidProject,PL,Deaths,0.161932967309607,2021-09-06,5
ILM-EKF,CZ,Cases,0.202902614353245,2021-09-06,5
ILM-EKF,CZ,Deaths,0.178150552393736,2021-09-06,5
ILM-EKF,FR,Cases,0.338855846978549,2021-09-06,5
ILM-EKF,FR,Deaths,0.19374940671405,2021-09-06,5
ILM-EKF,GB,Cases,0.16583097619586,2021-09-06,5
ITWW-county_repro,DE,Deaths,0.188049121914553,2021-09-06,5
ITWW-county_repro,PL,Cases,0.166827641363196,2021-09-06,5
ITWW-county_repro,PL,Deaths,0.192397491889431,2021-09-06,5
Karlen-pypm,CZ,Cases,0.138438943586983,2021-09-06,5
Karlen-pypm,CZ,Deaths,0.205263119735364,2021-09-06,5
Karlen-pypm,FR,Cases,0.298941945489787,2021-09-06,5
Karlen-pypm,FR,Deaths,0.281879543102341,2021-09-06,5
Karlen-pypm,PL,Cases,0.21220708034257,2021-09-06,5
Karlen-pypm,PL,Deaths,0.254357760943102,2021-09-06,5
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.152604862684829,2021-09-06,5
MOCOS-agent1,PL,Deaths,0.227747822126553,2021-09-06,5
MUNI-ARIMA,DE,Cases,0.236312154279667,2021-09-06,5
MUNI-ARIMA,DE,Deaths,0.208170192732092,2021-09-06,5
MUNI-ARIMA,FR,Cases,0.129779372982767,2021-09-06,5
MUNI-ARIMA,FR,Deaths,0.126627928406169,2021-09-06,5
MUNI-ARIMA,GB,Cases,0.208764969830074,2021-09-06,5
MUNI-ARIMA,GB,Deaths,0.248778521824312,2021-09-06,5
MUNI_DMS-SEIAR,CZ,Cases,0.210151782735799,2021-09-06,5
MUNI_DMS-SEIAR,CZ,Deaths,0.212998824024851,2021-09-06,5
PL_GRedlarski-DistrictsSum,PL,Cases,0.19894339126085,2021-09-06,5
RobertWalraven-ESG,CZ,Cases,0.116047993933694,2021-09-06,5
RobertWalraven-ESG,DE,Deaths,0.192877184801303,2021-09-06,5
RobertWalraven-ESG,FR,Cases,0.150476378847212,2021-09-06,5
RobertWalraven-ESG,FR,Deaths,0.275603770732723,2021-09-06,5
RobertWalraven-ESG,GB,Deaths,0.163462637166841,2021-09-06,5
UNIPV-BayesINGARCHX,DE,Cases,0.200197018841114,2021-09-06,5
epiforecasts-EpiExpert_direct,GB,Cases,0.289884055470159,2021-09-06,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.195095884447822,2021-09-06,5
epiforecasts-EpiNow2,CZ,Deaths,0.262062510407822,2021-09-06,5
epiforecasts-EpiNow2,FR,Cases,0.0819464557016849,2021-09-06,5
epiforecasts-EpiNow2,FR,Deaths,0.122139351044716,2021-09-06,5
epiforecasts-EpiNow2,GB,Cases,0.109358857767953,2021-09-06,5
epiforecasts-EpiNow2,GB,Deaths,0.123064737454446,2021-09-06,5
epiforecasts-EpiNow2,PL,Cases,0.192312729707272,2021-09-06,5
epiforecasts-EpiNow2,PL,Deaths,0.163563957731307,2021-09-06,5
CovidMetrics-epiBATS,DE,Cases,0.27423112983682,2021-09-13,5
HZI-AgeExtendedSEIR,DE,Deaths,0.209186532900112,2021-09-13,5
IEM_Health-CovidProject,CZ,Cases,0.207417809423826,2021-09-13,5
IEM_Health-CovidProject,CZ,Deaths,0.122695621688757,2021-09-13,5
IEM_Health-CovidProject,DE,Cases,0.163719278351131,2021-09-13,5
IEM_Health-CovidProject,GB,Cases,0.280059784349563,2021-09-13,5
IEM_Health-CovidProject,GB,Deaths,0.248344590708672,2021-09-13,5
ILM-EKF,CZ,Cases,0.202041488079404,2021-09-13,5
ILM-EKF,CZ,Deaths,0.182958242813017,2021-09-13,5
ILM-EKF,FR,Cases,0.332665178722505,2021-09-13,5
ILM-EKF,FR,Deaths,0.173388085126139,2021-09-13,5
ILM-EKF,GB,Cases,0.14787315060182,2021-09-13,5
ILM-EKF,PL,Cases,0.164243718283528,2021-09-13,5
ILM-EKF,PL,Deaths,0.166187500885309,2021-09-13,5
ITWW-county_repro,DE,Deaths,0.285554202835732,2021-09-13,5
ITWW-county_repro,PL,Cases,0.245915573200623,2021-09-13,5
ITWW-county_repro,PL,Deaths,0.213535769316627,2021-09-13,5
Karlen-pypm,CZ,Deaths,0.216799038770014,2021-09-13,5
Karlen-pypm,FR,Cases,0.326400964614104,2021-09-13,5
Karlen-pypm,FR,Deaths,0.25587670870534,2021-09-13,5
Karlen-pypm,GB,Cases,0.157820364330183,2021-09-13,5
Karlen-pypm,PL,Cases,0.219532898762739,2021-09-13,5
Karlen-pypm,PL,Deaths,0.187774018500229,2021-09-13,5
MOCOS-agent1,PL,Cases,0.178654128959621,2021-09-13,5
MOCOS-agent1,PL,Deaths,0.237652344276129,2021-09-13,5
MUNI-ARIMA,DE,Cases,0.193691588194635,2021-09-13,5
MUNI-ARIMA,DE,Deaths,0.161698536224652,2021-09-13,5
MUNI-ARIMA,FR,Cases,0.106744026603552,2021-09-13,5
MUNI-ARIMA,FR,Deaths,0.148309560324347,2021-09-13,5
MUNI-ARIMA,GB,Cases,0.172645238278802,2021-09-13,5
MUNI-ARIMA,GB,Deaths,0.315605511274912,2021-09-13,5
MUNI_DMS-SEIAR,CZ,Cases,0.219765567532933,2021-09-13,5
MUNI_DMS-SEIAR,CZ,Deaths,0.234485134784638,2021-09-13,5
RobertWalraven-ESG,CZ,Cases,0.186850814233947,2021-09-13,5
RobertWalraven-ESG,DE,Cases,0.139422921671996,2021-09-13,5
RobertWalraven-ESG,DE,Deaths,0.168895346389883,2021-09-13,5
RobertWalraven-ESG,FR,Cases,0.142742830467113,2021-09-13,5
RobertWalraven-ESG,FR,Deaths,0.274935145805449,2021-09-13,5
RobertWalraven-ESG,GB,Deaths,0.131691406424577,2021-09-13,5
UNIPV-BayesINGARCHX,DE,Cases,0.228935081945417,2021-09-13,5
epiforecasts-EpiExpert_direct,DE,Deaths,0.174665381649622,2021-09-13,5
epiforecasts-EpiExpert_direct,GB,Cases,0.241601462439631,2021-09-13,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.166263220822811,2021-09-13,5
epiforecasts-EpiNow2,CZ,Cases,0.183924320729891,2021-09-13,5
epiforecasts-EpiNow2,CZ,Deaths,0.243061961943574,2021-09-13,5
epiforecasts-EpiNow2,FR,Cases,0.0914469995927274,2021-09-13,5
epiforecasts-EpiNow2,FR,Deaths,0.147490500038726,2021-09-13,5
epiforecasts-EpiNow2,GB,Deaths,0.138095270769029,2021-09-13,5
epiforecasts-EpiNow2,PL,Cases,0.19165368079349,2021-09-13,5
epiforecasts-EpiNow2,PL,Deaths,0.194850367021705,2021-09-13,5
CovidMetrics-epiBATS,DE,Cases,0.364895738423466,2021-09-20,5
FIAS_FZJ-Epi1Ger,DE,Deaths,0.173736964644282,2021-09-20,5
HZI-AgeExtendedSEIR,DE,Deaths,0.192601967035087,2021-09-20,5
IEM_Health-CovidProject,CZ,Cases,0.199735041365682,2021-09-20,5
IEM_Health-CovidProject,GB,Cases,0.159635553790757,2021-09-20,5
IEM_Health-CovidProject,GB,Deaths,0.233986631497182,2021-09-20,5
ILM-EKF,CZ,Cases,0.192670574658555,2021-09-20,5
ILM-EKF,CZ,Deaths,0.167751571820139,2021-09-20,5
ILM-EKF,FR,Cases,0.341243938804887,2021-09-20,5
ILM-EKF,FR,Deaths,0.168164373199113,2021-09-20,5
ILM-EKF,GB,Cases,0.153349266356762,2021-09-20,5
ILM-EKF,PL,Cases,0.152267609191034,2021-09-20,5
ITWW-county_repro,DE,Deaths,0.329536322651966,2021-09-20,5
ITWW-county_repro,PL,Cases,0.228803517745627,2021-09-20,5
ITWW-county_repro,PL,Deaths,0.242378057747727,2021-09-20,5
Karlen-pypm,CZ,Deaths,0.264914942329688,2021-09-20,5
Karlen-pypm,FR,Cases,0.294618315905463,2021-09-20,5
Karlen-pypm,FR,Deaths,0.266364750984499,2021-09-20,5
Karlen-pypm,GB,Cases,0.210497525398708,2021-09-20,5
Karlen-pypm,PL,Cases,0.247343021509606,2021-09-20,5
Karlen-pypm,PL,Deaths,0.163583351278364,2021-09-20,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.20606767451502,2021-09-20,5
MOCOS-agent1,PL,Cases,0.21600958294525,2021-09-20,5
MOCOS-agent1,PL,Deaths,0.226262395205249,2021-09-20,5
MUNI-ARIMA,DE,Cases,0.136105868891288,2021-09-20,5
MUNI-ARIMA,FR,Cases,0.105110752611831,2021-09-20,5
MUNI-ARIMA,FR,Deaths,0.13525367551719,2021-09-20,5
MUNI-ARIMA,GB,Cases,0.215259068632331,2021-09-20,5
MUNI-ARIMA,GB,Deaths,0.278579132883163,2021-09-20,5
MUNI_DMS-SEIAR,CZ,Cases,0.21704954442582,2021-09-20,5
MUNI_DMS-SEIAR,CZ,Deaths,0.180600689069985,2021-09-20,5
RobertWalraven-ESG,CZ,Cases,0.211373386067345,2021-09-20,5
RobertWalraven-ESG,DE,Cases,0.128582672584674,2021-09-20,5
RobertWalraven-ESG,FR,Cases,0.14953459584871,2021-09-20,5
RobertWalraven-ESG,FR,Deaths,0.215618601016983,2021-09-20,5
RobertWalraven-ESG,GB,Cases,0.261258585821442,2021-09-20,5
RobertWalraven-ESG,GB,Deaths,0.141075670452904,2021-09-20,5
RobertWalraven-ESG,PL,Deaths,0.161415800615536,2021-09-20,5
UMass-MechBayes,CZ,Deaths,0.155844207982206,2021-09-20,5
UMass-MechBayes,DE,Deaths,0.163581668589772,2021-09-20,5
UNIPV-BayesINGARCHX,DE,Cases,0.164348045585551,2021-09-20,5
epiforecasts-EpiExpert_direct,DE,Deaths,0.140543077078893,2021-09-20,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.181419311177433,2021-09-20,5
epiforecasts-EpiNow2,CZ,Cases,0.179171453482598,2021-09-20,5
epiforecasts-EpiNow2,CZ,Deaths,0.230888588797982,2021-09-20,5
epiforecasts-EpiNow2,FR,Cases,0.109492396829109,2021-09-20,5
epiforecasts-EpiNow2,FR,Deaths,0.214598599282215,2021-09-20,5
epiforecasts-EpiNow2,GB,Deaths,0.164939253989318,2021-09-20,5
epiforecasts-EpiNow2,PL,Cases,0.155576268608484,2021-09-20,5
epiforecasts-EpiNow2,PL,Deaths,0.206360395153123,2021-09-20,5
CovidMetrics-epiBATS,DE,Cases,0.296091778262552,2021-09-27,5
HZI-AgeExtendedSEIR,DE,Cases,0.145621050312454,2021-09-27,5
HZI-AgeExtendedSEIR,DE,Deaths,0.235768727235982,2021-09-27,5
IEM_Health-CovidProject,CZ,Cases,0.211097232073736,2021-09-27,5
IEM_Health-CovidProject,DE,Deaths,0.171319871587724,2021-09-27,5
IEM_Health-CovidProject,GB,Cases,0.157021685839791,2021-09-27,5
IEM_Health-CovidProject,GB,Deaths,0.258362944519386,2021-09-27,5
IEM_Health-CovidProject,PL,Cases,0.197963178665405,2021-09-27,5
ILM-EKF,CZ,Cases,0.202051135566945,2021-09-27,5
ILM-EKF,CZ,Deaths,0.17818607161671,2021-09-27,5
ILM-EKF,FR,Cases,0.320307719742125,2021-09-27,5
ILM-EKF,FR,Deaths,0.175667528813987,2021-09-27,5
ILM-EKF,GB,Cases,0.145383922138582,2021-09-27,5
ILM-EKF,PL,Cases,0.190301498538411,2021-09-27,5
ITWW-county_repro,PL,Deaths,0.272514489249497,2021-09-27,5
Karlen-pypm,CZ,Cases,0.16975167213175,2021-09-27,5
Karlen-pypm,CZ,Deaths,0.233308357059071,2021-09-27,5
Karlen-pypm,FR,Cases,0.35195255597749,2021-09-27,5
Karlen-pypm,FR,Deaths,0.269047132720432,2021-09-27,5
Karlen-pypm,GB,Cases,0.248377924668834,2021-09-27,5
Karlen-pypm,GB,Deaths,0.142590194581509,2021-09-27,5
Karlen-pypm,PL,Cases,0.244139675828916,2021-09-27,5
Karlen-pypm,PL,Deaths,0.166249620562846,2021-09-27,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.252382326224355,2021-09-27,5
